,Description,Category,Meta_Url,Source Code,Repository,Languages
228," The PayPal Python Sample Code by Gerry Lowry interacts with the capabilities of the PayPal REST API that include payments, sale transactions, refunds, authorizations, captures billing, invoicing, and notifications. In particular, this sample code complements a few videos featured on Paradigm Mentors, a website dedicated to train programmers with tutorials. More about Paradigm Mentors by Gerry Lowry at: https://paradigmmentors.com/about","Payments, eCommerce, Financial, Invoicing",https://www.programmableweb.com/sample-source-code/paypal-rest-api-python-sample-code-gerry-lowry,https://github.com/gerryLowry/PayPalRESTapiMVCcSharpEF,,Python
229," Artificial Neural Networks is a concept that interconnects neurons with images. It is associated to image, speech, and handwriting functions of the brain. Created by Google developers Alexander Mordvintsev, Michael Tyka, and Christopher Olah, this repository provides IPython Notebook with sample code and a link to the Google Research article, ""Inceptionism: Going Deeper into Neural Networks.""","Visualizations, Art, Classification, Recognition, Science",https://www.programmableweb.com/sample-source-code/google-research-neural-networks-python-sample-code-google,https://github.com/google/deepdream,,Python
230," The official FullContact Open Business Card Reader iOS Sample Code offers guides to obtain an Api Key in the developer portal, set a webhook url, and update submodule dependencies. Requires iOS 7.0. More information about the API is associated to obtain business card data into an Apple application and the overall service is related to transfer contacts from business cards to digital formats. Visit https://www.fullcontact.com/developer/card-reader-api/","Contacts, Office, Organization, Storage",https://www.programmableweb.com/sample-source-code/fullcontact-open-business-card-reader-ios-sample-code-fullcontact,https://github.com/fullcontact/open-business-card-reader-ios,,Objective-C
231," Author Dan Swain, developer with 7digital, published a guide to demonstrate how to create a music store with the 7digital Music API. Includes .NET and C# languages additional to Visual Studio Express Web Edition software. The tutorial shows videos and graphics to illustrate the step by step integration process. He also shares sample code with his favorite wedding songs at: https://github.com/7digital/SevenDigitalWalkthrough01","Music, Activity Streams, Audio, Streaming",https://www.programmableweb.com/sample-source-code/create-your-own-music-store-7digital-music-api-sample-code,http://www.d80.co.uk/post/2013/01/24/Create-your-own-music-store-with-the-7digit...,,".Net, C#"
232," The TaxCloud JavaScript Sample Code for Stripe by TaxCloud demonstrates how to work with the API by using SOAP/XML or JSON protocols. Resources contain setup, code installation, locations section, products, customer, and purchase. The aim of this example is to integrate sales tax services in real time within one hour, considering users have previous development experience.","Taxes, eCommerce",https://www.programmableweb.com/sample-source-code/taxcloud-javascript-sample-code-stripe-taxcloud,http://dev.taxcloud.net/2013/10/03/taxcloud-js_stripe/,,JavaScript
233," It’s easy to use TaxCloud with Simplify Commerce to automatically calculate and collect sales tax for any street address in the United States. We are proud to announce the immediate availability of taxcloudSimplify.js, a new version of our TaxCloud javascript library that has been designed specifically for merchants using Simplify Commerce.","Taxes, eCommerce",https://www.programmableweb.com/sample-source-code/taxcloud-javascript-sample-code-simplify-commerce-mastercard,http://dev.taxcloud.net/2014/06/20/taxcloud-simplify-commerce-by-mastercard/,,JavaScript
234," The code to the Objective-C style guide used by the New York Times is available in GitHub. It is a reference to the blog, ""Objectively Stylish"" by Matthew Bischoff, where the author mentions the aim to work in larger software projects, using a general iOS guide. Repository authored by chris@chrisdzombak.net
Objective-C style idea originally proposed by Brian Capps bcapps322@gmail.com","News Services, Reference, Search",https://www.programmableweb.com/sample-source-code/objective-c-style-sample-code-new-york-times,https://github.com/NYTimes/objective-c-style-guide,,Objective-C
235," Presented as an extension, the Google Plus Hangouts sample code is a demonstration of a simple hangout app. Available as Gadget XML, Source Code, and Public App, the Google Plus Hangouts Apps aim to create new social experiences, create custom media effects, enable real-time collaboration, and increase social interaction. For more information about which Apps are associated to Hangouts, visit https://developers.google.com/+/hangouts/sample-apps","Chat, Social, Teleconferencing, Video",https://www.programmableweb.com/sample-source-code/google-plus-hangouts-sample-code-google,https://code.google.com/p/google-plus-hangout-samples/source/browse/#hg%2Fsimple...,,JavaScript
236, The Google Plus Hangouts Talking Heads code sample in JavaScript demonstrates how to change an avatar to a talking android of the user's preference. This code sample is available as repository in Google Code and as XML. Developers always have the option to Hangout to test this App with a Google account.,"Chat, Social, Teleconferencing, Video",https://www.programmableweb.com/sample-source-code/google-plus-hangouts-talking-heads-code-sample-google,https://code.google.com/p/google-plus-hangout-samples/source/browse/#hg%2Fsample...,,JavaScript
237," The Google Plus Hangouts Media App contains a code sample in JavaScript to consider in future integration projects. What the Media App does is to add and remove face-tracking overlays and play audio. Repository available in Google Code with monocle, mustache, and topHat as the main examples.","Chat, Social, Teleconferencing, Video",https://www.programmableweb.com/sample-source-code/google-plus-hangouts-media-app-code-sample-google,https://code.google.com/p/google-plus-hangout-samples/source/browse/#hg%2Fmedia-...,,JavaScript
238," The Google Plus Hangouts Video Selector app demonstrates how to select a video either from the participant or the main video feed. To read code, visit the JavaScript repository available in Google Code.","Chat, Social, Teleconferencing, Video",https://www.programmableweb.com/sample-source-code/google-plus-hangouts-video-selector-sample-code-google,https://code.google.com/p/google-plus-hangout-samples/source/browse/#hg%2Fvideos...,,JavaScript
239, The Google Plus Hangouts Face Movement Code Sample in JavaScript allows developers to study the possibilities of facial movement technology. One of the examples of this app is to customize facial recognition to add accessories with a company's logo. Repository available in Google Code.,"Chat, Social, Teleconferencing, Video",https://www.programmableweb.com/sample-source-code/google-plus-hangouts-face-movement-code-sample-google,https://code.google.com/p/google-plus-hangout-samples/source/browse/face-movemen...,,JavaScript
240," Google Plus Hangouts Background Replacement Sample Code by Google. Demonstrates developers how to work in AJAX language to interact with the API functionalities of Hangouts. Particularly, Background Replacement has recently added API elements that can be found in this link: https://developers.google.com/+/hangouts/release-notes/hangouts#replacement","Chat, Social, Teleconferencing, Video",https://www.programmableweb.com/sample-source-code/google-plus-hangouts-background-replacement-sample-code-google,https://code.google.com/p/google-plus-hangout-samples/source/browse/#hg%2Fbackgr...,,AJAX
